ID_REDE,CD_OPERADORA,NO_RAZAO,GR_MODALIDADE,DE_PORTE,ID_PLANO,CD_PLANO,TP_VIGENCIA_PLANO,CONTRATACAO,DE_TIPO_CONTRATACAO,DE_TIPO_MODALIDADE_FINM,SEGMENTACAO_ASSISTENCIAL,DE_TIPO_ABRANGENCIA_GEOGRAFICA,LG_FATOR_MODERADOR,DE_SITUACAO_PRINCIPAL,CD_SITUACAO_PLANO,ID_ESTABELECIMENTO_SAUDE,CD_CNPJ_ESTB_SAUDE,CD_CNES,NM_ESTABELECIMENTO_SAUDE,DE_CLAS_ESTB_SAUDE,LG_URGENCIA_EMERGENCIA,DE_TIPO_PRESTADOR,DE_TIPO_CONTRATO,DE_DISPONIBILIDADE,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,DT_VINCULO_INICIO,DT_VINCULO_FIM,NM_REGIAO,DT_ATUALIZACAO
14869602 8305494,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305494,08834137000153,2362848,HOSPITAL ANTONIO TARGINO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,1999-11-22,,NORDESTE,2024-07-24
16377060 87074645,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377060,469914139,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87074645,41210014000117,3148815,HOSPITAL DE OLHOS DE CAMPINA GRANDE SS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2013-09-23,,NORDESTE,2024-07-24
16377049 143535207,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377049,469913131,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,143535207,08830721000130,2613735,INST NEUROPSIQUIATRICO DE CAMPINA GRANDE SC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2013-09-23,,NORDESTE,2024-07-24
16377049 8305494,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377049,469913131,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305494,08834137000153,2362848,HOSPITAL ANTONIO TARGINO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2013-09-23,,NORDESTE,2024-07-24
16386332 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16386332,470164130,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2013-11-06,,NORDESTE,2024-07-24
16377071 8305497,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377071,469915137,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305497,08852998000164,2362880,INST TISIOL PNEUM C GRANDE LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2013-09-23,2018-06-20,NORDESTE,2024-07-24
16386322 87074645,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16386322,470163131,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87074645,41210014000117,3148815,HOSPITAL DE OLHOS DE CAMPINA GRANDE SS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2013-11-06,,NORDESTE,2024-07-24
14869635 8305493,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305493,08833691000116,2362821,CLIPSICLIN PRONT SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,1999-11-22,2019-05-17,NORDESTE,2024-07-24
14869635 8305496,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305496,08846255000181,3006204,CLINICA SANTA CLARA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,1999-11-22,,NORDESTE,2024-07-24
18636533 8305496,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636533,495660235,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305496,08846255000181,3006204,CLINICA SANTA CLARA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2023-05-31,,NORDESTE,2024-07-24
18636650 143535207,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636650,495663230,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,143535207,08830721000130,2613735,INST NEUROPSIQUIATRICO DE CAMPINA GRANDE SC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2023-05-31,,NORDESTE,2024-07-24
18636533 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636533,495660235,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2023-05-31,,NORDESTE,2024-07-24
18636650 8305494,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636650,495663230,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305494,08834137000153,2362848,HOSPITAL ANTONIO TARGINO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2023-05-31,,NORDESTE,2024-07-24
18599574 143535207,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18599574,494607233,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,143535207,08830721000130,2613735,INST NEUROPSIQUIATRICO DE CAMPINA GRANDE SC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2023-02-17,,NORDESTE,2024-07-24
18599574 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18599574,494607233,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2023-02-17,,NORDESTE,2024-07-24
18599584 8305496,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18599584,494608231,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305496,08846255000181,3006204,CLINICA SANTA CLARA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2023-02-17,,NORDESTE,2024-07-24
18389538 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18389538,489326213,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2021-07-19,,NORDESTE,2024-07-24
13670534 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670534,458326084,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
1332086 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332086,400694991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
1332060 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332060,400707997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
16428110 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428110,409117995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
16428200 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428200,468190128,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
14869602 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869602,458658081,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
14869751 183710369,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869751,458662080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,183710369,08833691000116,9524495,CLINICA DE PRONTO SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2020-11-03,,NORDESTE,2024-07-24
16213232 8305493,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16213232,468028126,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305493,08833691000116,2362821,CLIPSICLIN PRONT SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2016-08-11,2019-05-17,NORDESTE,2024-07-24
14869635 8305649,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305649,12047965000119,2350475,CLINICA MED CIRUG CARPINA CLIMEC,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,1999-11-22,2017-05-10,NORDESTE,2024-07-24
1331997 8305529,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331997,425285993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305529,09289992000193,2613743,HOSPITAL JOAO XXIII LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,1999-11-22,2017-05-10,NORDESTE,2024-07-24
1331997 8305498,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331997,425285993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305498,08854820000152,,SAMIC SERVICOS DE ASSIST MED INFANTIL DE CAMPINA GRANDE LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,1999-11-22,2017-05-10,NORDESTE,2024-07-24
13670530 8305493,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670530,458324088,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305493,08833691000116,2362821,CLIPSICLIN PRONT SOCORRO INFANTIL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2008-07-01,2019-05-17,NORDESTE,2024-07-24
16427933 146871260,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16427933,00205-012,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,146871260,09289992000193,,HOSPITAL JOAO XXIII LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,1995-01-01,2017-05-10,NORDESTE,2024-07-24
16428104 197705425,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428104,409115999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,197705425,83366856000102,,MATERNIDADE NOSSASENHORA DE FATIMA SOCIEDADE CIVIL LIMITADA,Assistencia Hospitalar,0,Contratualizado,Direto,Parcial,250400,CAMPINA GRANDE,PB,1999-05-17,2017-05-10,NORDESTE,2024-07-24
16377049 8305524,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377049,469913131,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305524,09223314000128,,HOSPITAL SILVA MARIZ  LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250430,CATOLE DO ROCHA,PB,2013-09-23,2017-05-10,NORDESTE,2024-07-24
16386322 8305524,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16386322,470163131,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305524,09223314000128,,HOSPITAL SILVA MARIZ  LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250430,CATOLE DO ROCHA,PB,2013-11-06,2017-05-10,NORDESTE,2024-07-24
13670528 8305479,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670528,458323080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305479,08526006000109,2363070,HOSPITAL PEDRO I,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2008-07-01,2018-03-22,NORDESTE,2024-07-24
1332084 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332084,400695990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
1332054 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332054,400710997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
13670528 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670528,458323080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16428104 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428104,409115999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
1332002 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332002,425283997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16428137 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428137,459312080,P,COLETIVO,COLETIVO EMPRESARIAL,POSESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16428194 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428194,468188126,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16377060 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16377060,469914139,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
1332094 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332094,400690999,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16760810 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760810,478229171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
18089133 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089133,481940183,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16428080 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428080,CLUBE-048,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16428101 260618242,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428101,409114991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,260618242,16785656000105,7617941,CLINICA AMA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250460,CONDE,PB,2023-01-18,,NORDESTE,2024-07-24
16702128 8305525,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16702128,477039161,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305525,09239906000138,2613328,PRONTO SOCORRO DE FRATURAS DE GUARABIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250630,GUARABIRA,PB,2016-10-21,,NORDESTE,2024-07-24
16428059 213370352,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428059,CLUBE-031,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,213370352,09239385000119,2675811,SOCIEDADE OBSTETRICA CIRURGICA E GINECOLOGIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250630,GUARABIRA,PB,2016-10-04,,NORDESTE,2024-07-24
16702158 8305507,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16702158,477042161,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305507,09030263000118,2613417,CASA DE SAUDE E MATERNIDADE SENHORA DA LUZ LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250630,GUARABIRA,PB,2016-10-21,2018-06-20,NORDESTE,2024-07-24
16702138 8305507,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16702138,477040164,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305507,09030263000118,2613417,CASA DE SAUDE E MATERNIDADE SENHORA DA LUZ LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250630,GUARABIRA,PB,2016-10-21,2018-06-20,NORDESTE,2024-07-24
1332090 8305525,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305525,09239906000138,2613328,PRONTO SOCORRO DE FRATURAS DE GUARABIRA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250630,GUARABIRA,PB,2016-10-07,,NORDESTE,2024-07-24
16428068 213370352,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428068,CLUBE-041,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,213370352,09239385000119,2675811,SOCIEDADE OBSTETRICA CIRURGICA E GINECOLOGIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250630,GUARABIRA,PB,2016-10-06,,NORDESTE,2024-07-24
